year,district,d_percent,r_percent,other_percent,total_votes
1956,KS-04,34.83,65.17,0.0,218162.0
1956,KS-05,32.08,67.92,0.0,131809.0
1956,KS-06,30.15,69.85,0.0,105236.0
1956,KY-01,64.03,35.97,0.0,116436.0
1956,KY-02,44.76,55.24,0.0,110628.0
1956,KY-03,41.18,58.82,0.0,202745.0
1956,KY-04,47.71,52.29,0.0,96200.0
1956,KY-05,43.67,56.33,0.0,111174.0
1956,KY-06,48.95,51.05,0.0,137265.0
1956,KY-07,47.45,52.55,0.0,154721.0
1956,KY-08,28.35,71.65,0.0,119476.0
1956,LA-01,39.18,56.81,4.01,175543.0
1956,LA-02,40.19,56.37,3.44,53149.0
1956,LA-03,39.59,57.37,3.04,61814.0
1956,LA-04,29.04,55.98,14.98,64472.0
1956,LA-05,29.81,41.48,28.71,50428.0
1956,LA-06,46.06,50.36,3.58,92213.0
1956,LA-07,45.41,51.78,2.81,67925.0
1956,LA-08,39.37,51.58,9.05,49000.0
1956,MA-01,36.9,63.1,0.0,150556.0
1956,MA-02,42.72,57.28,0.0,172398.0
1956,MA-03,42.5,57.5,0.0,163331.0
1956,MA-04,36.19,63.81,0.0,177858.0
1956,MA-05,36.79,63.21,0.0,207196.0
1956,MA-06,34.37,65.63,0.0,160935.0
1956,MA-07,53.62,46.38,0.0,139273.0
1956,MA-08,37.64,62.36,0.0,171744.0
1956,MA-09,31.57,68.43,0.0,187097.0
1956,MA-10,42.82,57.18,0.0,183725.0
1956,MA-11,54.43,45.57,0.0,121490.0
1956,MA-12,59.58,40.42,0.0,124290.0
1956,MA-13,35.33,64.67,0.0,201355.0
1956,MA-14,36.23,63.77,0.0,180139.0
1956,MD-01,38.02,61.98,0.0,78947.0
1956,MD-02,31.58,68.42,0.0,187708.0
1956,MD-03,50.72,49.28,0.0,80600.0
1956,MD-04,36.82,63.18,0.0,95211.0
1956,MD-05,43.89,56.11,0.0,162020.0
1956,MD-06,39.11,60.89,0.0,190744.0
1956,MD-07,44.97,55.03,0.0,137121.0
1956,ME-01,31.18,68.82,0.0,142062.0
1956,ME-02,31.28,68.72,0.0,120547.0
1956,ME-03,22.96,77.04,0.0,89097.0
1956,MI-01,78.97,21.03,0.0,138549.0
1956,MI-02,33.24,66.76,0.0,171120.0
1956,MI-03,32.1,67.9,0.0,159818.0
1956,MI-04,30.85,69.15,0.0,138523.0
1956,MI-05,32.07,67.93,0.0,181910.0
1956,MI-06,40.0,60.0,0.0,234933.0
1956,MI-07,40.47,59.53,0.0,221112.0
1956,MI-08,32.74,67.26,0.0,148554.0
1956,MI-09,37.66,62.34,0.0,123871.0
1956,MI-10,30.78,69.22,0.0,114217.0
1956,MI-11,36.48,63.52,0.0,97681.0
1956,MI-12,44.35,55.65,0.0,82514.0
1956,MI-13,65.63,34.37,0.0,129740.0
1956,MI-14,49.91,50.09,0.0,219967.0
1956,MI-15,66.8,33.2,0.0,158693.0
1956,MI-16,56.25,43.75,0.0,283740.0
1956,MI-17,43.88,56.12,0.0,215712.0
1956,MI-18,39.5,60.5,0.0,252891.0
1956,MN-01,37.82,62.18,0.0,143361.0
1956,MN-02,36.43,63.57,0.0,144475.0
1956,MN-03,47.48,52.52,0.0,240295.0
1956,MN-04,52.1,47.9,0.0,168485.0
1956,MN-05,42.22,57.78,0.0,141471.0
1956,MN-06,42.24,57.76,0.0,126593.0
1956,MN-07,46.38,53.62,0.0,127385.0
1956,MN-08,60.09,39.91,0.0,141221.0
1956,MN-09,49.88,50.12,0.0,103541.0
1956,MO-01,60.79,39.21,0.0,209031.0
1956,MO-02,44.01,55.99,0.0,241827.0
1956,MO-03,64.06,35.94,0.0,141399.0
1956,MO-04,48.23,51.77,0.0,191908.0
1956,MO-05,53.89,46.11,0.0,136918.0
1956,MO-06,47.47,52.53,0.0,165290.0
1956,MO-07,38.92,61.08,0.0,183077.0
1956,MO-08,49.49,50.51,0.0,131040.0
1956,MO-09,48.21,51.79,0.0,173647.0
1956,MO-10,54.73,45.27,0.0,113417.0
1956,MO-11,46.54,53.46,0.0,145018.0
1956,MS-01,80.56,19.44,0.0,42761.0
1956,MS-02,81.76,18.24,0.0,24381.0
1956,MS-03,66.14,33.86,0.0,18568.0
1956,MS-04,56.61,43.39,0.0,35194.0
1956,MS-05,79.43,20.57,0.0,34226.0
1956,MS-06,61.35,38.65,0.0,50008.0
1956,MT-01,42.01,57.99,0.0,117282.0
1956,MT-02,43.52,56.48,0.0,153889.0
1956,NC-01,74.91,25.09,0.0,52628.0
1956,NC-02,79.13,20.87,0.0,56234.0
1956,NC-03,63.46,36.54,0.0,65071.0
1956,NC-04,60.53,39.47,0.0,107425.0
1956,NC-05,44.83,55.17,0.0,101705.0
1956,NC-06,45.2,54.8,0.0,114051.0
1956,NC-07,63.44,36.56,0.0,82319.0
1956,NC-08,48.18,51.82,0.0,111795.0
1956,NC-09,38.35,61.65,0.0,128698.0
1956,NC-10,37.61,62.39,0.0,144979.0
1956,NC-11,47.9,52.1,0.0,93660.0
1956,NC-12,45.13,54.87,0.0,107027.0
1956,ND-00,38.16,61.84,0.0,253508.0
1956,NE-01,33.6,66.4,0.0,163380.0
1956,NE-02,39.55,60.45,0.0,150077.0
1956,NE-03,32.32,67.68,0.0,132526.0
1956,NE-04,31.98,68.02,0.0,131154.0
1956,NH-01,35.49,64.51,0.0,142806.0
1956,NH-02,31.98,68.02,0.0,124077.0
1956,NJ-01,44.58,55.42,0.0,234239.0
1956,NJ-02,34.38,65.62,0.0,130526.0
1956,NJ-03,30.78,69.22,0.0,217739.0
1956,NJ-04,44.96,55.04,0.0,171116.0
1956,NJ-05,29.42,70.58,0.0,248960.0
1956,NJ-06,31.6,68.4,0.0,213768.0
1956,NJ-07,25.07,74.93,0.0,225935.0
1956,NJ-08,38.36,61.64,0.0,159435.0
1956,NJ-09,25.21,74.79,0.0,207899.0
1956,NJ-10,36.93,63.07,0.0,128210.0
1956,NJ-11,40.01,59.99,0.0,123219.0
1956,NJ-12,39.32,60.68,0.0,151000.0
1956,NJ-13,40.22,59.78,0.0,121153.0
1956,NJ-14,33.53,66.47,0.0,119235.0
1956,NM-00,41.95,58.05,0.0,252886.0
1956,NV-00,41.92,58.08,0.0,96509.0
1956,NY-01,25.0,75.0,0.0,294787.0
1956,NY-02,27.55,72.45,0.0,223838.0
1956,NY-03,33.66,66.34,0.0,236507.0
1956,NY-04,38.73,61.27,0.0,211741.0
1956,NY-05,31.22,68.78,0.0,153047.0
1956,NY-06,48.84,51.16,0.0,233551.0
1956,NY-07,33.97,66.03,0.0,160320.0
1956,NY-08,50.61,49.39,0.0,96088.0
1956,NY-09,53.17,46.83,0.0,125761.0
1956,NY-10,66.04,33.96,0.0,145240.0
1956,NY-11,71.85,28.15,0.0,174051.0
1956,NY-12,37.14,62.86,0.0,134916.0
1956,NY-13,64.81,35.19,0.0,162100.0
1956,NY-14,50.29,49.71,0.0,126281.0
1956,NY-15,22.13,77.87,0.0,165127.0
1956,NY-16,66.44,33.56,0.0,93329.0
1956,NY-17,41.39,58.61,0.0,140301.0
1956,NY-18,48.92,51.08,0.0,86705.0
1956,NY-19,52.98,47.02,0.0,123546.0
1956,NY-20,57.88,42.12,0.0,121642.0
1956,NY-21,59.75,40.25,0.0,131649.0
1956,NY-22,67.98,32.02,0.0,143954.0
1956,NY-23,71.8,28.2,0.0,106975.0
1956,NY-24,59.95,40.05,0.0,170529.0
1956,NY-25,37.46,62.54,0.0,180556.0
1956,NY-26,26.62,73.38,0.0,201226.0
1956,NY-27,28.99,71.01,0.0,193129.0
1956,NY-28,25.76,74.24,0.0,168372.0
1956,NY-29,22.45,77.55,0.0,179225.0
1956,NY-30,40.89,59.11,0.0,187706.0
1956,NY-31,22.54,77.46,0.0,167148.0
1956,NY-32,26.96,73.04,0.0,163700.0
1956,NY-33,25.32,74.68,0.0,147792.0
1956,NY-34,28.55,71.45,0.0,169320.0
1956,NY-35,26.58,73.42,0.0,187770.0
1956,NY-36,23.46,76.54,0.0,160810.0
1956,NY-37,24.5,75.5,0.0,193591.0
1956,NY-38,32.11,67.89,0.0,191026.0
1956,NY-39,28.99,71.01,0.0,167587.0
1956,NY-40,33.58,66.42,0.0,187707.0
1956,NY-41,38.83,61.17,0.0,159302.0
1956,NY-42,35.2,64.8,0.0,205172.0
1956,NY-43,27.61,72.39,0.0,139561.0
1956,OH-01,34.29,65.71,0.0,155541.0
1956,OH-02,33.54,66.46,0.0,180095.0
1956,OH-03,40.29,59.71,0.0,249664.0
1956,OH-04,31.51,68.49,0.0,146638.0
1956,OH-05,29.99,70.01,0.0,120749.0
1956,OH-06,39.33,60.67,0.0,143199.0
1956,OH-07,34.12,65.88,0.0,151605.0
1956,OH-08,28.88,71.12,0.0,118203.0
1956,OH-09,46.85,53.15,0.0,189099.0
1956,OH-10,35.08,64.92,0.0,105840.0
1956,OH-11,38.34,61.66,0.0,183840.0
1956,OH-12,34.22,65.78,0.0,230396.0
1956,OH-13,34.39,65.61,0.0,125483.0
1956,OH-14,45.8,54.2,0.0,217770.0
1956,OH-15,32.2,67.8,0.0,97620.0
1956,OH-16,36.05,63.95,0.0,192349.0
1956,OH-17,31.28,68.72,0.0,141724.0
1956,OH-18,42.65,57.35,0.0,142166.0
1956,OH-19,47.62,52.38,0.0,152082.0
1956,OH-20,49.65,50.35,0.0,178551.0
1956,OH-21,59.04,40.96,0.0,160121.0
1956,OH-22,44.1,55.9,0.0,157537.0
1956,OH-23,32.07,67.93,0.0,161823.0
1956,OK-01,34.22,65.78,0.0,207329.0
1956,OK-02,45.39,54.61,0.0,147278.0
1956,OK-03,61.39,38.61,0.0,85059.0
1956,OK-04,48.34,51.66,0.0,101690.0
1956,OK-05,42.3,57.7,0.0,181621.0
1956,OK-06,51.03,48.97,0.0,136373.0
1956,OR-01,41.13,58.87,0.0,205222.0
1956,OR-02,45.75,54.25,0.0,106289.0
1956,OR-03,47.2,52.8,0.0,245554.0
1956,OR-04,44.97,55.03,0.0,178532.0
1956,PA-01,60.92,39.08,0.0,119100.0
1956,PA-02,60.2,39.8,0.0,155185.0
1956,PA-03,58.14,41.86,0.0,119696.0
1956,PA-04,68.55,31.45,0.0,111639.0
1956,PA-05,51.64,48.36,0.0,202411.0
1956,PA-06,49.82,50.18,0.0,178507.0
1956,PA-07,36.34,63.66,0.0,225687.0
1956,PA-08,37.97,62.03,0.0,178034.0
1956,PA-09,28.57,71.43,0.0,162746.0
1956,PA-10,41.16,58.84,0.0,164620.0
1956,PA-11,41.34,58.66,0.0,157613.0
1956,PA-12,37.81,62.19,0.0,129039.0
1956,PA-13,30.72,69.28,0.0,192365.0
1956,PA-14,42.52,57.48,0.0,99607.0
1956,PA-15,42.37,57.63,0.0,115583.0
1956,PA-16,32.46,67.54,0.0,141654.0
1956,PA-17,32.62,67.38,0.0,128384.0
1956,PA-18,34.76,65.24,0.0,131119.0
1956,PA-19,39.49,60.51,0.0,148569.0
1956,PA-20,36.25,63.75,0.0,104392.0
1956,PA-21,52.17,47.83,0.0,139196.0
1956,PA-22,43.59,56.41,0.0,150713.0
1956,PA-23,29.79,70.21,0.0,110469.0
1956,PA-24,38.13,61.87,0.0,165019.0
1956,PA-25,43.87,56.13,0.0,159506.0
1956,PA-26,56.23,43.77,0.0,171075.0
1956,PA-27,38.51,61.49,0.0,191279.0
1956,PA-28,54.94,45.06,0.0,155589.0
1956,PA-29,35.24,64.76,0.0,176258.0
1956,PA-30,53.72,46.28,0.0,173976.0
1956,RI-01,42.26,57.74,0.0,180291.0
1956,RI-02,41.29,58.71,0.0,207318.0
1956,SC-01,21.18,25.95,52.87,46167.0
1956,SC-02,31.4,30.14,38.46,59435.0
1956,SC-03,64.78,18.7,16.52,44507.0
1956,SC-04,55.2,31.03,13.77,65112.0
1956,SC-05,59.48,24.18,16.34,40798.0
1956,SC-06,42.39,16.65,40.96,44564.0
1956,SD-01,42.48,57.52,0.0,227420.0
1956,SD-02,38.64,61.36,0.0,66437.0
1956,TN-01,29.56,70.44,0.0,136765.0
1956,TN-02,37.85,62.15,0.0,150509.0
1956,TN-03,44.16,55.84,0.0,113193.0
1956,TN-04,63.01,36.99,0.0,101460.0
1956,TN-05,60.51,39.49,0.0,93899.0
1956,TN-06,69.58,30.42,0.0,83533.0
1956,TN-07,52.24,47.76,0.0,59002.0
1956,TN-08,70.93,29.07,0.0,52693.0
1956,TN-09,48.58,51.42,0.0,127741.0
1956,TX-00,44.31,55.69,0.0,1940577.0
1956,TX-01,50.59,49.41,0.0,58449.0
1956,TX-02,46.93,53.07,0.0,105548.0
1956,TX-03,39.98,60.02,0.0,62839.0
1956,TX-04,55.67,44.33,0.0,48600.0
1956,TX-05,34.31,65.69,0.0,190833.0
1956,TX-06,56.11,43.89,0.0,46243.0
1956,TX-07,46.05,53.95,0.0,48868.0
1956,TX-08,37.66,62.34,0.0,249516.0
1956,TX-09,41.74,58.26,0.0,110562.0
1956,TX-10,48.83,51.17,0.0,76131.0
1956,TX-11,56.49,43.51,0.0,62783.0
1956,TX-12,41.07,58.93,0.0,126738.0
1956,TX-13,50.92,49.08,0.0,74545.0
1956,TX-14,47.42,52.58,0.0,104421.0
1956,TX-15,48.16,51.84,0.0,72054.0
1956,TX-16,41.23,58.77,0.0,81020.0
1956,TX-17,46.67,53.33,0.0,58263.0
1956,TX-18,47.05,52.95,0.0,87038.0
1956,TX-19,56.27,43.73,0.0,96254.0
1956,TX-20,41.52,58.48,0.0,112691.0
1956,TX-21,37.63,62.37,0.0,67181.0
1956,UT-01,35.53,64.47,0.0,123415.0
1956,UT-02,35.39,64.61,0.0,210580.0
1956,VA-01,41.38,58.62,0.0,59338.0
1956,VA-02,48.31,51.69,0.0,58270.0
1956,VA-03,29.95,70.05,0.0,66945.0
1956,VA-04,50.52,49.48,0.0,46561.0
1956,VA-05,44.64,55.36,0.0,54871.0
1956,VA-06,33.8,66.2,0.0,78762.0
1956,VA-07,34.57,65.43,0.0,55695.0
1956,VA-08,37.95,62.05,0.0,52318.0
1956,VA-09,45.89,54.11,0.0,87744.0
1956,VA-10,43.74,56.26,0.0,93715.0
1956,VT-00,27.82,72.18,0.0,152939.0
1956,WA-00,45.74,54.26,0.0,1143431.0
1956,WA-01,46.0,54.0,0.0,249014.0
1956,WA-02,45.07,54.93,0.0,204560.0
1956,WA-03,47.97,52.03,0.0,150922.0
1956,WA-04,42.17,57.83,0.0,158592.0
1956,WA-05,45.26,54.74,0.0,161769.0
1956,WA-06,47.48,52.52,0.0,218574.0
1956,WI-01,36.92,63.08,0.0,168235.0
1956,WI-02,38.03,61.97,0.0,185914.0
1956,WI-03,36.5,63.5,0.0,123583.0
1956,WI-04,45.91,54.09,0.0,197594.0
1956,WI-05,41.83,58.17,0.0,206945.0
1956,WI-06,30.59,69.41,0.0,144753.0
1956,WI-07,33.38,66.62,0.0,130579.0
1956,WI-08,30.57,69.43,0.0,155011.0
1956,WI-09,40.66,59.34,0.0,123141.0
1956,WI-10,43.68,56.32,0.0,105857.0
1956,WV-01,45.26,54.74,0.0,133291.0
1956,WV-02,42.19,57.81,0.0,124342.0
1956,WV-03,46.22,53.78,0.0,125615.0
1956,WV-04,40.41,59.59,0.0,152253.0
1956,WV-05,52.16,47.84,0.0,116358.0
1956,WV-06,49.38,50.62,0.0,179172.0
1956,WY-00,39.92,60.08,0.0,124127.0
1960,AK-00,49.06,50.94,0.0,60762.0
1960,AL-01,56.61,43.39,0.0,70910.0
1960,AL-02,60.9,39.1,0.0,62254.0
1960,AL-03,64.21,35.79,0.0,43822.0
1960,AL-04,58.39,41.61,0.0,49731.0
1960,AL-05,65.62,34.38,0.0,68940.0
1960,AL-06,55.48,44.52,0.0,34806.0
1960,AL-07,55.05,44.95,0.0,59757.0
1960,AL-08,69.56,30.44,0.0,67126.0
1960,AL-09,42.68,57.32,0.0,104685.0
1960,AR-01,50.8,44.31,4.89,59543.0
1960,AR-02,52.77,41.54,5.69,45972.0
1960,AR-03,40.66,57.87,1.47,96765.0
1960,AR-04,55.58,36.26,8.16,76535.0
1960,AR-05,49.37,39.48,11.15,77600.0
1960,AR-06,55.97,34.18,9.85,72094.0
1960,AZ-01,40.59,59.41,0.0,213924.0
1960,AZ-02,48.86,51.14,0.0,184098.0
1960,CA-01,46.62,53.38,0.0,228484.0
1960,CA-02,52.81,47.19,0.0,174885.0
1960,CA-03,54.69,45.31,0.0,250686.0
1960,CA-04,51.15,48.85,0.0,
1960,CA-05,67.71,32.29,0.0,
1960,CA-06,54.2,45.8,0.0,222849.0
1960,CA-07,52.83,47.17,0.0,
1960,CA-08,55.07,44.93,0.0,
1960,CA-09,48.16,51.84,0.0,201724.0
1960,CA-10,46.22,53.78,0.0,296851.0
1960,CA-11,48.19,51.81,0.0,151811.0
1960,CA-12,55.84,44.16,0.0,171624.0
1960,CA-13,45.74,54.26,0.0,230692.0
1960,CA-14,49.01,50.99,0.0,175013.0
1960,CA-15,55.23,44.77,0.0,
1960,CA-16,44.24,55.76,0.0,
1960,CA-17,52.25,47.75,0.0,
1960,CA-18,46.8,53.2,0.0,
1960,CA-19,65.58,34.42,0.0,
1960,CA-20,33.1,66.9,0.0,
1960,CA-21,45.68,54.32,0.0,
1960,CA-22,48.29,51.71,0.0,
1960,CA-23,58.08,41.92,0.0,
1960,CA-24,46.43,53.57,0.0,
1960,CA-25,42.84,57.16,0.0,
1960,CA-26,69.04,30.96,0.0,
1960,CA-27,47.74,52.26,0.0,190369.0
1960,CA-28,39.67,60.33,0.0,
1960,CA-29,43.97,56.03,0.0,136457.0
1960,CA-30,45.1,54.9,0.0,
1960,CO-01,50.04,49.96,0.0,219083.0
1960,CO-02,40.63,59.37,0.0,266243.0
1960,CO-03,47.01,52.99,0.0,163091.0
1960,CO-04,42.81,57.19,0.0,84454.0
1960,CT-00,53.73,46.27,0.0,1222883.0
1960,CT-01,58.88,41.12,0.0,331862.0
1960,CT-02,51.8,48.2,0.0,188144.0
1960,CT-03,55.01,44.99,0.0,
1960,CT-04,46.6,53.4,0.0,314220.0
1960,CT-05,42.53,57.47,0.0,
1960,DE-00,50.82,49.18,0.0,195963.0
1960,FL-01,44.51,55.49,0.0,287749.0
1960,FL-02,54.18,45.82,0.0,134407.0
1960,FL-03,62.74,37.26,0.0,139531.0
1960,FL-04,57.95,42.05,0.0,328008.0
1960,FL-05,38.27,61.73,0.0,219288.0
1960,FL-06,40.75,59.25,0.0,247108.0
1960,FL-07,38.28,61.72,0.0,123281.0
1960,FL-08,59.22,40.78,0.0,64804.0
1960,GA-01,57.29,42.71,0.0,70653.0
1960,GA-02,71.46,28.54,0.0,46775.0
1960,GA-03,66.92,33.08,0.0,60848.0
1960,GA-04,73.84,26.16,0.0,60098.0
1960,GA-05,51.0,49.0,0.0,160166.0
1960,GA-06,64.84,35.16,0.0,56718.0
1960,GA-07,60.35,39.65,0.0,90879.0
1960,GA-08,70.08,29.92,0.0,57216.0
1960,GA-09,65.24,34.76,0.0,66302.0
1960,GA-10,67.73,32.27,0.0,63455.0
1960,HI-00,50.03,49.97,0.0,184705.0
1960,IA-01,43.56,56.44,0.0,179310.0
1960,IA-02,46.58,53.42,0.0,211550.0
1960,IA-03,42.27,57.73,0.0,180972.0
1960,IA-04,42.93,57.07,0.0,118403.0
1960,IA-05,43.86,56.14,0.0,180986.0
1960,IA-06,46.14,53.86,0.0,140183.0
1960,IA-07,40.0,60.0,0.0,121746.0
1960,IA-08,38.51,61.49,0.0,139796.0
1960,ID-01,50.26,49.74,0.0,118395.0
1960,ID-02,43.59,56.41,0.0,182055.0
1960,IL-01,77.89,22.11,0.0,
1960,IL-02,67.05,32.95,0.0,
1960,IL-03,60.31,39.69,0.0,
1960,IL-04,49.22,50.78,0.0,
1960,IL-05,68.66,31.34,0.0,
1960,IL-06,70.67,29.33,0.0,
1960,IL-07,79.78,20.22,0.0,
1960,IL-08,64.27,35.73,0.0,
1960,IL-09,54.48,45.52,0.0,
1960,IL-10,44.41,55.59,0.0,
1960,IL-11,49.99,50.01,0.0,
1960,IL-12,55.98,44.02,0.0,
1960,IL-13,37.8,62.2,0.0,
1960,IL-14,32.62,67.38,0.0,270391.0
1960,IL-15,44.55,55.45,0.0,189682.0
1960,IL-16,39.11,60.89,0.0,192636.0
1960,IL-17,39.0,61.0,0.0,180385.0
1960,IL-18,44.58,55.42,0.0,163517.0
1960,IL-19,44.96,55.04,0.0,167418.0
1960,IL-20,43.25,56.75,0.0,142539.0
1960,IL-21,46.75,53.25,0.0,190884.0
1960,IL-22,42.47,57.53,0.0,166157.0
1960,IL-23,42.68,57.32,0.0,160829.0
1960,IL-24,58.96,41.04,0.0,207184.0
1960,IL-25,45.39,54.61,0.0,162512.0
1960,IN-01,62.87,37.13,0.0,210832.0
1960,IN-02,37.63,62.37,0.0,167233.0
1960,IN-03,48.07,51.93,0.0,221219.0
1960,IN-04,38.6,61.4,0.0,173714.0
1960,IN-05,42.65,57.35,0.0,214092.0
1960,IN-06,41.28,58.72,0.0,163163.0
1960,IN-07,41.24,58.76,0.0,159426.0
1960,IN-08,48.82,51.18,0.0,204745.0
1960,IN-09,43.19,56.81,0.0,141356.0
1960,IN-10,41.66,58.34,0.0,184160.0
1960,IN-11,42.2,57.8,0.0,287538.0
1960,KS-01,37.62,62.38,0.0,143254.0
1960,KS-02,41.96,58.04,0.0,199239.0
1960,KS-03,39.71,60.29,0.0,98914.0
1960,KS-04,39.79,60.21,0.0,234517.0
1960,KS-05,37.53,62.47,0.0,140262.0
1960,KS-06,37.31,62.69,0.0,108501.0
1960,KY-01,55.02,44.98,0.0,118894.0
1960,KY-02,44.05,55.95,0.0,120230.0
1960,KY-03,49.7,50.3,0.0,235755.0
1960,KY-04,46.91,53.09,0.0,103089.0
1960,KY-05,45.61,54.39,0.0,122108.0
1960,KY-06,46.15,53.85,0.0,145827.0
1960,KY-07,50.89,49.11,0.0,154399.0
1960,KY-08,29.31,70.69,0.0,124160.0
1960,LA-01,48.47,25.67,25.86,191862.0
1960,LA-02,56.73,24.85,18.42,79274.0
1960,LA-03,68.52,21.37,10.11,105020.0
1960,LA-04,23.06,47.46,29.48,76446.0
1960,LA-05,26.14,45.82,28.04,59798.0
1960,LA-06,50.65,24.33,25.02,125656.0
1960,LA-07,68.54,22.39,9.07,105969.0
1960,LA-08,44.46,33.38,22.16,64746.0
1960,MA-01,56.82,43.18,0.0,
1960,MA-02,61.21,38.79,0.0,
1960,MA-03,63.8,36.2,0.0,
1960,MA-04,57.04,42.96,0.0,
1960,MA-05,57.02,42.98,0.0,
1960,MA-06,51.65,48.35,0.0,
1960,MA-07,71.96,28.04,0.0,
1960,MA-08,58.94,41.06,0.0,
1960,MA-09,53.12,46.88,0.0,
1960,MA-10,57.85,42.15,0.0,
1960,MA-11,77.86,22.14,0.0,
1960,MA-12,80.97,19.03,0.0,
1960,MA-13,57.91,42.09,0.0,
1960,MA-14,57.31,42.69,0.0,
1960,MD-01,47.07,52.93,0.0,82256.0
1960,MD-02,47.79,52.21,0.0,229014.0
1960,MD-03,74.48,25.52,0.0,
1960,MD-04,56.89,43.11,0.0,
1960,MD-05,54.08,45.92,0.0,205301.0
1960,MD-06,47.39,52.61,0.0,227086.0
1960,MD-07,62.25,37.75,0.0,
1960,ME-01,44.35,55.65,0.0,163775.0
1960,ME-02,45.52,54.48,0.0,139727.0
1960,ME-03,37.98,62.02,0.0,118265.0
1960,MI-01,86.71,13.29,0.0,
1960,MI-02,40.45,59.55,0.0,189351.0
1960,MI-03,37.04,62.96,0.0,171540.0
1960,MI-04,35.71,64.29,0.0,151198.0
1960,MI-05,35.95,64.05,0.0,200085.0
1960,MI-06,43.95,56.05,0.0,249645.0
1960,MI-07,52.18,47.82,0.0,276730.0
1960,MI-08,39.05,60.95,0.0,156992.0
1960,MI-09,41.64,58.36,0.0,134468.0
1960,MI-10,39.89,60.11,0.0,127193.0
1960,MI-11,45.24,54.76,0.0,103373.0
1960,MI-12,53.14,46.86,0.0,81753.0
1960,MI-13,73.31,26.69,0.0,
1960,MI-14,61.7,38.3,0.0,
1960,MI-15,77.15,22.85,0.0,
1960,MI-16,63.81,36.19,0.0,
1960,MI-17,53.25,46.75,0.0,
1960,MI-18,45.55,54.45,0.0,
1960,MN-01,42.0,58.0,0.0,166147.0
1960,MN-02,45.2,54.8,0.0,170744.0
1960,MN-03,51.04,48.96,0.0,
1960,MN-04,58.35,41.65,0.0,185872.0
1960,MN-05,46.1,53.9,0.0,
1960,MN-06,50.97,49.03,0.0,147009.0
1960,MN-07,48.29,51.71,0.0,139705.0
1960,MN-08,62.85,37.15,0.0,153889.0
1960,MN-09,50.65,49.35,0.0,117335.0
1960,MO-01,64.11,35.89,0.0,
1960,MO-02,50.07,49.93,0.0,
1960,MO-03,67.92,32.08,0.0,
1960,MO-04,47.7,52.3,0.0,
1960,MO-05,57.13,42.87,0.0,
1960,MO-06,46.27,53.73,0.0,175931.0
1960,MO-07,34.96,65.04,0.0,198516.0
1960,MO-08,46.26,53.74,0.0,139767.0
1960,MO-09,48.04,51.96,0.0,183505.0
1960,MO-10,48.78,51.22,0.0,116839.0
1960,MO-11,45.22,54.78,0.0,152124.0
1960,MS-01,43.42,21.86,34.72,53711.0
1960,MS-02,40.94,21.31,37.75,29011.0
1960,MS-03,34.01,28.39,37.6,30255.0
1960,MS-04,23.8,29.74,46.46,67423.0
1960,MS-05,34.63,17.87,47.5,46230.0
1960,MS-06,43.08,26.19,30.73,71541.0
1960,MT-01,50.39,49.61,0.0,118459.0
1960,MT-02,47.51,52.49,0.0,158273.0
1960,NC-01,75.44,24.56,0.0,60124.0
1960,NC-02,77.5,22.5,0.0,61409.0
1960,NC-03,61.35,38.65,0.0,76774.0
1960,NC-04,57.74,42.26,0.0,123489.0
1960,NC-05,48.88,51.12,0.0,122729.0
1960,NC-06,48.23,51.77,0.0,146291.0
1960,NC-07,64.34,35.66,0.0,98563.0
1960,NC-08,49.53,50.47,0.0,132116.0
1960,NC-09,42.25,57.75,0.0,145665.0
1960,NC-10,42.76,57.24,0.0,167950.0
1960,NC-11,49.77,50.23,0.0,109920.0
1960,NC-12,43.97,56.03,0.0,123526.0
1960,ND-00,44.55,55.45,0.0,278273.0
1960,NE-01,35.61,64.39,0.0,169115.0
1960,NE-02,45.41,54.59,0.0,164885.0
1960,NE-03,35.25,64.75,0.0,136924.0
1960,NE-04,34.59,65.41,0.0,142171.0
1960,NH-01,47.5,52.5,0.0,
1960,NH-02,45.48,54.52,0.0,
1960,NJ-01,52.45,47.55,0.0,
1960,NJ-02,47.58,52.42,0.0,
1960,NJ-03,46.72,53.28,0.0,
1960,NJ-04,56.04,43.96,0.0,
1960,NJ-05,46.82,53.18,0.0,
1960,NJ-06,49.33,50.67,0.0,
1960,NJ-07,38.77,61.23,0.0,
1960,NJ-08,53.57,46.43,0.0,
1960,NJ-09,43.01,56.99,0.0,
1960,NJ-10,59.33,40.67,0.0,
1960,NJ-11,59.6,40.4,0.0,
1960,NJ-12,52.68,47.32,0.0,
1960,NJ-13,65.58,34.42,0.0,
1960,NJ-14,56.79,43.21,0.0,
1960,NM-00,50.37,49.63,0.0,
1960,NV-00,51.16,48.84,0.0,107267.0
1960,NY-01,42.9,57.1,0.0,
1960,NY-02,41.0,59.0,0.0,
1960,NY-03,46.4,53.6,0.0,
1960,NY-04,52.2,47.8,0.0,
1960,NY-05,48.8,51.2,0.0,
1960,NY-06,60.6,39.4,0.0,
1960,NY-07,52.3,47.7,0.0,
1960,NY-08,67.2,32.8,0.0,
1960,NY-09,67.4,32.6,0.0,
1960,NY-10,73.0,27.0,0.0,
1960,NY-11,77.2,22.8,0.0,
1960,NY-12,53.6,46.4,0.0,
1960,NY-13,72.9,27.1,0.0,
